2023-03-31,6805.27685546875
2023-02-28,6843.23876953125
2023-01-31,6839.341796875
2022-12-30,6850.619140625
2022-11-30,7081.31298828125
2022-10-31,7098.89013671875
2022-09-30,7040.7978515625
2022-08-31,7178.58984375
2022-07-29,6951.123046875
2022-06-30,6911.58203125
2022-05-31,7148.97021484375
2022-04-28,7228.9140625
2022-03-31,7071.44189453125
2022-02-25,6888.1708984375
2022-01-31,6631.15087890625
2021-12-30,6581.48193359375
2021-11-30,6533.93212890625
2021-10-29,6591.34619140625
2021-09-30,6286.94287109375
2021-08-31,6150.298828125
2021-07-30,6070.0390625
2021-06-30,5985.48876953125
2021-05-31,5947.462890625
2021-04-30,5995.6162109375
2021-03-31,5985.52197265625
2021-02-26,6241.7958984375
2021-01-29,5862.35205078125
2020-12-30,5979.0732421875
2020-11-30,5612.4150390625
2020-10-27,5128.22509765625
2020-09-30,4870.0390625
2020-08-31,5238.48681640625
2020-07-30,5149.626953125
2020-06-30,4905.39208984375
2020-05-29,4753.61181640625
2020-04-30,4716.40283203125
2020-03-31,4538.93017578125
2020-02-28,5452.7041015625
2020-01-31,5940.0478515625
2019-12-30,6299.5390625
2019-11-29,6011.830078125
2019-10-31,6228.31689453125
2019-09-30,6169.10205078125
2019-08-30,6328.47021484375
2019-07-31,6390.5048828125
2019-06-28,6358.62890625
2019-05-31,6209.1171875
2019-04-30,6455.35205078125
2019-03-29,6468.7548828125
2019-02-28,6443.34814453125
2019-01-31,6532.96923828125
2018-12-28,6194.498046875
2018-11-30,6056.1240234375
2018-10-31,5831.64990234375
2018-09-28,5976.55322265625
2018-08-31,6018.4599609375
2018-07-31,5936.44287109375
2018-06-29,5799.23681640625
2018-05-31,5983.5869140625
2018-04-30,5994.59521484375
2018-03-29,6188.98681640625
2018-02-28,6597.2177734375
2018-01-31,6605.630859375
2017-12-29,6355.65380859375
2017-11-30,5952.13818359375
2017-10-31,6005.7841796875
2017-09-29,5900.85400390625
2017-08-31,5864.05908203125
2017-07-31,5840.93896484375
2017-06-22,5829.7080078125
2017-05-31,5738.15478515625
2017-04-28,5685.2978515625
2017-03-31,5568.10595703125
2017-02-28,5386.69189453125
2017-01-31,5294.10302734375
2016-12-30,5296.7109375
2016-11-30,5148.91015625
2016-10-31,5422.5419921875
2016-09-30,5364.80419921875
2016-08-31,5386.08203125
2016-07-29,5215.994140625
2016-06-30,5016.64697265625
2016-05-31,4796.869140625
2016-04-29,4838.5830078125
2016-03-31,4845.37109375
2016-02-29,4770.9560546875
2016-01-29,4615.1630859375
2015-12-30,4593.0078125
2015-11-30,4446.4580078125
2015-10-30,4455.18017578125
2015-09-30,4223.908203125
2015-08-31,4509.60693359375
2015-07-31,4802.52880859375
2015-06-30,4910.658203125
2015-05-29,5216.37890625
2015-04-30,5086.4248046875
2015-03-31,5518.6748046875
2015-02-27,5450.2939453125
2015-01-30,5289.40380859375
2014-12-30,5226.94677734375
2014-11-28,5149.88818359375
2014-10-31,5089.546875
2014-09-30,5137.5791015625
2014-08-29,5136.86279296875
2014-07-25,5088.8017578125
2014-06-30,4878.58203125
2014-05-30,4893.908203125
2014-04-30,4840.14599609375
2014-03-28,4768.27685546875
2014-02-28,4620.2158203125
2014-01-30,4418.7568359375
2013-12-30,4274.1767578125
2013-11-29,4256.43603515625
2013-10-31,4510.630859375
2013-09-30,4316.17578125
2013-08-30,4195.0888671875
2013-07-31,4610.376953125
2013-06-28,4818.89501953125
2013-05-31,5068.6279296875
2013-04-30,5034.07080078125
2013-03-28,4940.98583984375
2013-02-28,4795.7890625
2013-01-31,4453.703125
2012-12-28,4316.68701171875
2012-11-30,4276.14111328125
2012-10-31,4350.291015625
2012-09-28,4262.56103515625
2012-08-31,4060.3310546875
2012-07-31,4142.3369140625
2012-06-29,3955.576904296875
2012-05-31,3832.823974609375
2012-04-30,4180.73193359375
2012-03-30,4121.55078125
2012-02-29,3985.2099609375
2012-01-31,3941.693115234375
2011-12-30,3821.991943359375
2011-11-30,3715.080078125
2011-10-31,3790.846923828125
2011-09-30,3549.031982421875
2011-08-26,3841.73095703125
2011-07-29,4130.7998046875
2011-06-30,3888.569091796875
2011-05-31,3836.967041015625
2011-04-29,3819.617919921875
2011-03-31,3678.674072265625
2011-02-28,3470.347900390625
2011-01-31,3409.1669921875
2010-12-30,3703.511962890625
2010-11-30,3531.2109375
2010-10-29,3635.323974609375
2010-09-30,3501.2958984375
2010-08-31,3081.884033203125
2010-07-30,3069.280029296875
2010-06-30,2913.68408203125
2010-05-31,2796.95703125
2010-04-30,2971.251953125
2010-03-31,2777.301025390625
2010-02-25,2549.032958984375
2010-01-29,2610.7958984375
2009-12-30,2534.35595703125
2009-11-30,2415.8369140625
2009-10-30,2367.700927734375
2009-09-30,2467.591064453125
2009-08-31,2341.537109375
2009-07-31,2323.236083984375
2009-06-30,2026.780029296875
2009-05-29,1916.8310546875
2009-04-30,1722.7659912109375
2009-03-31,1434.073974609375
2009-02-27,1285.4759521484375
2009-01-30,1332.6669921875
2008-12-30,1355.407958984375
2008-11-28,1241.541015625
2008-10-31,1256.7039794921875
2008-09-26,1846.0909423828125
2008-08-29,2165.943115234375
2008-07-31,2304.508056640625
2008-06-30,2349.10498046875
2008-05-30,2444.34912109375
2008-04-30,2304.51611328125
2008-03-31,2447.299072265625
2008-02-29,2721.944091796875
2008-01-31,2627.2509765625
2007-12-28,2745.825927734375
2007-11-30,2688.33203125
2007-10-31,2643.487060546875
2007-09-28,2359.2060546875
2007-08-31,2194.339111328125
2007-07-31,2348.673095703125
